-0.14496,0.17672,0.6114400000000001
-0.14296,0.17848,0.6121599999999999
-0.14256,0.17776,0.6116800000000001
-0.14368,0.17728,0.61152
-0.14384,0.17752,0.6099199999999999
-0.14392000000000002,0.17704,0.6103200000000001
-0.14392000000000002,0.17792000000000002,0.61176
-0.1436,0.17744,0.6123200000000001
-0.14384,0.17776,0.612
-0.14376,0.17736000000000002,0.6128000000000001
-0.14416,0.17784,0.6136800000000001
-0.14352,0.17736000000000002,0.61224
-0.14368,0.17736000000000002,0.6121599999999999
-0.14376,0.17704,0.6114400000000001
-0.14416,0.17720000000000002,0.6108000000000001
-0.14376,0.17744,0.6112799999999999
-0.1444,0.17696,0.6103999999999999
-0.14408,0.17672,0.61264
-0.1436,0.17728,0.6116800000000001
-0.1428,0.17728,0.6123999999999999
-0.1448,0.17736000000000002,0.61184
-0.144,0.17776,0.61152
-0.14432,0.17824,0.61048
-0.14448,0.17752,0.61312
-0.14288,0.17792000000000002,0.61152
-0.14312,0.17768,0.61176
-0.14328,0.17728,0.61272
-0.14320000000000002,0.17687999999999998,0.61264
-0.14352,0.17824,0.61136
-0.14424,0.17696,0.6112000000000001
-0.14336000000000002,0.17664000000000002,0.61152
-0.14392000000000002,0.17752,0.61048
-0.14472,0.17664000000000002,0.6132000000000001
-0.14343999999999998,0.17720000000000002,0.6116800000000001
-0.14336000000000002,0.17872,0.6132799999999999
-0.14368,0.178,0.61288
-0.14416,0.17792000000000002,0.6128000000000001
-0.14368,0.17848,0.61176
-0.14384,0.176,0.61048
-0.1444,0.17776,0.6121599999999999
-0.1436,0.1784,0.61176
-0.14352,0.17720000000000002,0.6129600000000001
-0.1424,0.17784,0.6121599999999999
-0.14320000000000002,0.1776,0.61352
-0.14256,0.1776,0.6108000000000001
-0.144,0.178,0.6103999999999999
-0.14416,0.17752,0.61176
-0.14328,0.17752,0.61264
-0.1436,0.17736000000000002,0.6123200000000001
-0.14424,0.17720000000000002,0.6132000000000001
-0.14392000000000002,0.17728,0.61088
-0.14408,0.17768,0.6116800000000001
-0.14520000000000002,0.17736000000000002,0.61112
-0.14432,0.17784,0.612
-0.14376,0.17815999999999999,0.6121599999999999
-0.14472,0.17736000000000002,0.6119199999999999
-0.14336000000000002,0.17815999999999999,0.6132799999999999
-0.14264000000000002,0.17687999999999998,0.61376
-0.14336000000000002,0.17776,0.6120800000000001
-0.14424,0.17776,0.6103999999999999
-0.14416,0.17776,0.61088
-0.144,0.17704,0.61088
-0.14304,0.17720000000000002,0.61064
-0.14328,0.17744,0.61264
-0.14312,0.17712,0.61224
-0.1428,0.17720000000000002,0.6109600000000001
-0.14376,0.17824,0.6112000000000001
-0.14424,0.17632,0.6116800000000001
-0.14424,0.17776,0.6119199999999999
-0.14392000000000002,0.17752,0.6112000000000001
-0.14432,0.17808000000000002,0.61176
-0.1436,0.1776,0.6103999999999999
-0.14376,0.17687999999999998,0.61072
-0.14368,0.17752,0.6112799999999999
-0.14320000000000002,0.17792000000000002,0.6123999999999999
-0.1428,0.1776,0.6116800000000001
-0.1436,0.17815999999999999,0.6110399999999999
-0.14448,0.17696,0.6105600000000001
-0.14496,0.17856,0.6116
-0.14384,0.17704,0.6103999999999999
-0.14343999999999998,0.1768,0.6125600000000001
-0.14352,0.17696,0.612
-0.14264000000000002,0.17776,0.61224
-0.1436,0.17872,0.6129600000000001
-0.14456,0.17736000000000002,0.6108000000000001
-0.14352,0.17720000000000002,0.61136
-0.14448,0.17752,0.6121599999999999
-0.14392000000000002,0.17704,0.6123200000000001
-0.14304,0.17776,0.61312
-0.14288,0.17752,0.6145600000000001
-0.14343999999999998,0.17744,0.61176
-0.14376,0.17728,0.61072
-0.14368,0.17824,0.61112
-0.14336000000000002,0.17664000000000002,0.6116800000000001
